review_id,viewer_id,movie_id,rating,review_text,review_date,helpful_votes,sentiment
1424,42,47,9.7,Incredible performances all around.,2023-10-09,4,positive
1425,6,29,6.6,Worth a watch on a lazy evening.,2024-10-08,15,neutral
1426,103,48,9.2,Emotional and thought-provoking.,2023-08-14,198,positive
1427,113,29,5.6,Worth a watch on a lazy evening.,2023-07-27,44,neutral
1428,98,24,9.0,Incredible performances all around.,2024-09-23,118,positive
1429,885,21,8.5,Best film this year.,2023-05-15,139,positive
1430,385,7,6.9,Decent but forgettable.,2023-09-19,5,neutral
1431,920,42,5.1,"Some good moments, some slow parts.",2024-08-10,50,neutral
1432,506,46,8.6,Couldn't stop watching.,2023-08-22,87,positive
1433,40,41,7.4,Stunning visuals and gripping story.,2025-02-03,68,positive
1434,14,43,8.5,Emotional and thought-provoking.,2024-05-14,180,positive
1435,530,47,7.4,Incredible performances all around.,2023-12-21,20,positive
1436,644,36,1.2,Weak plot and flat characters.,2025-04-03,111,negative
1437,319,12,7.9,Incredible performances all around.,2024-06-29,181,positive
1438,523,20,9.2,Emotional and thought-provoking.,2023-10-13,73,positive
1439,503,30,6.9,Worth a watch on a lazy evening.,2024-10-20,159,neutral
1440,427,40,6.6,Decent but forgettable.,2024-09-24,171,neutral
1441,880,10,8.1,Absolutely loved it!,2025-03-30,93,positive
1442,759,42,9.4,A masterpiece of modern cinema.,2023-12-30,183,positive
1443,194,48,5.0,Decent but forgettable.,2023-09-14,159,neutral
1444,279,36,9.7,Couldn't stop watching.,2024-06-07,36,positive
1445,708,25,7.9,Incredible performances all around.,2023-09-02,172,positive
1446,505,14,7.8,Absolutely loved it!,2023-05-27,155,positive
1447,22,15,1.2,Disappointing compared to the trailer.,2025-03-20,175,negative
1448,816,1,7.3,Absolutely loved it!,2024-10-20,76,positive
1449,13,32,9.9,Stunning visuals and gripping story.,2024-07-04,111,positive
1450,173,5,4.6,Not worth the subscription fee.,2024-06-02,78,negative
1451,758,48,1.9,Disappointing compared to the trailer.,2023-12-08,54,negative
1452,309,17,3.5,"Too predictable, fell asleep halfway.",2023-12-11,90,negative
1453,22,33,7.7,Incredible performances all around.,2024-06-24,162,positive
1454,547,36,8.2,Incredible performances all around.,2024-04-13,167,positive
1455,88,38,3.7,Comedy that wasn't funny at all.,2025-03-02,7,negative
1456,503,15,6.6,Worth a watch on a lazy evening.,2023-05-05,78,neutral
1457,390,15,7.9,Couldn't stop watching.,2023-11-09,111,positive
1458,835,34,5.4,Worth a watch on a lazy evening.,2023-07-01,13,neutral
1459,215,11,7.7,Incredible performances all around.,2025-02-09,32,positive
1460,494,4,7.8,Incredible performances all around.,2024-05-03,177,positive
1461,300,2,8.1,Couldn't stop watching.,2023-11-28,157,positive
1462,185,17,9.8,Incredible performances all around.,2023-08-30,184,positive
1463,745,16,8.5,Couldn't stop watching.,2023-12-29,165,positive
1464,287,47,7.1,Best film this year.,2025-02-03,174,positive
1465,806,6,9.0,Couldn't stop watching.,2024-12-28,45,positive
1466,486,15,9.3,Best film this year.,2024-08-15,11,positive
1467,601,37,7.8,Absolutely loved it!,2024-06-30,164,positive
1468,796,5,4.3,Weak plot and flat characters.,2023-10-31,194,negative
1469,40,27,7.2,Best film this year.,2024-02-23,24,positive
1470,238,14,8.3,A masterpiece of modern cinema.,2025-01-11,63,positive
1471,484,4,9.3,Best film this year.,2023-12-22,193,positive
1472,842,49,5.4,"It was okay, nothing special.",2023-09-29,29,neutral
1473,876,42,9.9,Emotional and thought-provoking.,2023-04-24,142,positive
1474,58,48,7.8,Incredible performances all around.,2023-05-28,192,positive
1475,678,42,4.5,Comedy that wasn't funny at all.,2024-03-15,106,negative
1476,370,9,8.1,Absolutely loved it!,2024-10-16,66,positive
1477,109,38,9.3,Incredible performances all around.,2025-02-24,114,positive
1478,285,21,5.6,Worth a watch on a lazy evening.,2023-12-24,148,neutral
1479,667,49,7.0,"It was okay, nothing special.",2024-05-14,109,neutral
1480,892,13,2.9,Overhyped and underdelivered.,2025-03-28,59,negative
1481,426,19,5.4,Decent but forgettable.,2024-05-22,28,neutral
1482,186,7,7.7,Stunning visuals and gripping story.,2023-03-03,166,positive
1483,885,4,5.7,Decent but forgettable.,2025-04-05,5,neutral
1484,264,11,6.8,Worth a watch on a lazy evening.,2023-08-11,38,neutral
1485,246,5,8.2,Emotional and thought-provoking.,2023-11-24,127,positive
1486,289,31,7.9,Incredible performances all around.,2024-02-10,100,positive
1487,503,15,7.4,Stunning visuals and gripping story.,2023-01-17,133,positive
1488,254,20,9.7,Couldn't stop watching.,2024-08-29,116,positive
1489,825,18,6.2,Decent but forgettable.,2023-09-30,156,neutral
1490,708,45,8.4,A masterpiece of modern cinema.,2024-09-05,50,positive
1491,373,15,6.6,"Some good moments, some slow parts.",2024-02-03,41,neutral
1492,820,7,5.6,Worth a watch on a lazy evening.,2023-05-17,105,neutral
1493,466,6,3.2,Overhyped and underdelivered.,2023-06-11,104,negative
1494,753,31,7.6,Absolutely loved it!,2024-08-20,23,positive
1495,423,25,7.6,Incredible performances all around.,2023-05-04,179,positive
1496,755,42,9.3,Stunning visuals and gripping story.,2023-12-24,150,positive
1497,284,5,8.5,Emotional and thought-provoking.,2023-07-02,6,positive
1498,787,18,9.7,Stunning visuals and gripping story.,2025-01-18,99,positive
1499,603,30,9.1,Incredible performances all around.,2024-04-16,102,positive
1500,154,18,8.2,Absolutely loved it!,2025-02-10,102,positive
1501,227,3,8.4,Couldn't stop watching.,2023-06-27,53,positive
1502,726,14,6.6,"It was okay, nothing special.",2024-04-30,128,neutral
1503,503,49,8.9,A masterpiece of modern cinema.,2024-03-04,56,positive
1504,638,12,8.5,Stunning visuals and gripping story.,2024-07-21,192,positive
1505,106,48,8.1,A masterpiece of modern cinema.,2024-08-10,134,positive
1506,489,29,9.2,Absolutely loved it!,2023-02-19,90,positive
1507,866,44,6.3,Worth a watch on a lazy evening.,2023-08-06,76,neutral
1508,308,27,6.6,"It was okay, nothing special.",2023-02-07,158,neutral
1509,302,29,5.5,Decent but forgettable.,2024-08-22,59,neutral
1510,874,42,10.0,A masterpiece of modern cinema.,2024-10-28,25,positive
1511,398,27,4.6,Overhyped and underdelivered.,2024-09-16,10,negative
1512,558,29,9.6,Couldn't stop watching.,2024-02-08,138,positive
1513,903,25,9.4,Stunning visuals and gripping story.,2025-01-19,190,positive
1514,502,29,5.5,Worth a watch on a lazy evening.,2024-01-30,58,neutral
1515,885,24,7.7,Absolutely loved it!,2023-01-19,115,positive
1516,370,24,7.0,Couldn't stop watching.,2023-10-10,29,positive
1517,727,13,1.9,Comedy that wasn't funny at all.,2024-08-10,13,negative
1518,101,5,6.8,Decent but forgettable.,2023-01-05,164,neutral
1519,481,39,8.5,A masterpiece of modern cinema.,2024-10-18,148,positive
1520,673,33,6.1,Worth a watch on a lazy evening.,2023-05-07,132,neutral
1521,179,24,7.2,Stunning visuals and gripping story.,2023-09-25,10,positive
1522,909,11,7.0,Couldn't stop watching.,2023-01-27,37,positive
1523,175,12,5.6,Worth a watch on a lazy evening.,2024-03-19,21,neutral
1524,996,45,7.3,Emotional and thought-provoking.,2025-04-27,92,positive
1525,576,28,10.0,A masterpiece of modern cinema.,2024-02-18,90,positive
1526,997,32,5.6,Decent but forgettable.,2024-07-11,135,neutral
1527,206,13,1.7,Overhyped and underdelivered.,2025-01-17,133,negative
1528,272,2,6.4,Decent but forgettable.,2025-03-03,101,neutral
1529,912,39,8.2,Best film this year.,2024-08-12,142,positive
1530,375,29,9.6,Incredible performances all around.,2024-03-30,53,positive
1531,859,21,9.9,Absolutely loved it!,2024-11-26,174,positive
1532,697,30,9.4,Best film this year.,2023-11-04,119,positive
1533,159,4,5.3,"Some good moments, some slow parts.",2024-02-02,176,neutral
1534,336,10,8.2,Emotional and thought-provoking.,2024-08-31,64,positive
1535,924,31,8.8,Absolutely loved it!,2024-12-19,109,positive
1536,420,35,7.7,Emotional and thought-provoking.,2023-04-28,185,positive
1537,968,3,7.2,Stunning visuals and gripping story.,2024-08-05,120,positive
1538,482,26,9.0,Absolutely loved it!,2023-07-03,40,positive
1539,15,2,5.5,Worth a watch on a lazy evening.,2023-11-12,197,neutral
1540,134,14,7.4,Best film this year.,2023-11-24,46,positive
1541,145,2,5.2,"Some good moments, some slow parts.",2023-12-11,167,neutral
1542,721,26,8.9,Incredible performances all around.,2025-01-28,5,positive
1543,174,24,9.4,A masterpiece of modern cinema.,2023-01-27,147,positive
1544,259,7,7.6,A masterpiece of modern cinema.,2024-02-17,85,positive
1545,268,23,9.1,Absolutely loved it!,2024-03-31,198,positive
1546,399,21,8.8,Incredible performances all around.,2024-03-07,77,positive
1547,869,39,1.1,Comedy that wasn't funny at all.,2024-11-01,45,negative
1548,418,10,8.8,Stunning visuals and gripping story.,2024-01-15,173,positive
1549,997,32,9.9,Emotional and thought-provoking.,2025-01-13,49,positive
1550,729,7,7.6,Absolutely loved it!,2024-02-20,25,positive
1551,307,16,6.0,"Some good moments, some slow parts.",2024-06-25,147,neutral
1552,637,19,8.8,Couldn't stop watching.,2025-04-12,5,positive
1553,425,39,6.5,"It was okay, nothing special.",2024-07-19,144,neutral
1554,132,15,5.9,"It was okay, nothing special.",2023-09-22,77,neutral
1555,593,4,9.0,Incredible performances all around.,2024-11-06,108,positive
1556,260,28,8.8,Stunning visuals and gripping story.,2024-12-28,136,positive
1557,921,34,7.9,Absolutely loved it!,2023-07-13,153,positive
1558,103,10,5.9,Worth a watch on a lazy evening.,2024-09-24,9,neutral
1559,345,13,3.2,"Too predictable, fell asleep halfway.",2023-12-07,19,negative
1560,737,45,9.5,Best film this year.,2023-08-06,186,positive
1561,779,17,5.0,Comedy that wasn't funny at all.,2024-04-07,164,negative
1562,975,4,9.2,Stunning visuals and gripping story.,2025-01-19,194,positive
1563,805,32,9.8,Absolutely loved it!,2023-02-01,64,positive
1564,927,6,9.9,Incredible performances all around.,2023-06-18,167,positive
1565,930,45,9.1,Couldn't stop watching.,2023-11-16,162,positive
1566,309,8,4.3,Weak plot and flat characters.,2023-07-30,36,negative
1567,955,1,9.9,A masterpiece of modern cinema.,2024-11-30,141,positive
1568,397,24,7.5,Emotional and thought-provoking.,2023-07-14,57,positive
1569,266,36,7.2,Incredible performances all around.,2023-11-02,42,positive
1570,919,6,7.9,Emotional and thought-provoking.,2023-10-17,101,positive
1571,480,21,2.9,Weak plot and flat characters.,2024-12-19,81,negative
1572,87,46,5.2,Worth a watch on a lazy evening.,2023-03-13,116,neutral
1573,952,13,1.7,Weak plot and flat characters.,2023-06-03,29,negative
1574,747,38,9.9,Best film this year.,2024-04-30,178,positive
1575,718,26,2.8,Disappointing compared to the trailer.,2023-08-22,83,negative
1576,652,46,7.1,A masterpiece of modern cinema.,2023-12-07,98,positive
1577,534,18,8.3,Stunning visuals and gripping story.,2023-08-04,69,positive
1578,58,26,9.7,A masterpiece of modern cinema.,2023-12-04,67,positive
1579,120,15,1.7,Weak plot and flat characters.,2025-01-05,181,negative
1580,6,43,4.2,Not worth the subscription fee.,2023-02-26,141,negative
1581,970,42,5.3,Decent but forgettable.,2023-02-15,151,neutral
1582,156,10,7.7,Stunning visuals and gripping story.,2023-02-01,64,positive
1583,684,21,5.1,Worth a watch on a lazy evening.,2023-01-17,127,neutral
1584,169,40,7.1,Incredible performances all around.,2024-05-30,117,positive
1585,193,18,7.4,Best film this year.,2025-04-26,29,positive
1586,630,29,7.0,"Some good moments, some slow parts.",2023-12-08,138,neutral
1587,393,32,5.5,Worth a watch on a lazy evening.,2023-02-10,165,neutral
1588,968,10,8.3,Emotional and thought-provoking.,2025-01-04,75,positive
1589,548,29,6.6,"Some good moments, some slow parts.",2025-01-06,100,neutral
1590,937,48,8.6,Absolutely loved it!,2024-02-23,155,positive
1591,860,23,4.1,Weak plot and flat characters.,2023-05-08,26,negative
1592,37,45,6.5,Decent but forgettable.,2023-03-22,101,neutral
1593,878,8,9.4,Stunning visuals and gripping story.,2025-01-04,141,positive
1594,702,22,6.5,Decent but forgettable.,2023-10-02,18,neutral
1595,117,9,6.3,"It was okay, nothing special.",2023-01-09,69,neutral
1596,173,14,9.0,Emotional and thought-provoking.,2023-07-05,64,positive
1597,462,40,9.1,Best film this year.,2023-10-24,90,positive
1598,45,33,7.8,Couldn't stop watching.,2023-12-10,153,positive
1599,527,41,6.7,Worth a watch on a lazy evening.,2024-08-10,12,neutral
1600,314,16,8.6,Couldn't stop watching.,2024-06-24,138,positive
1601,984,39,5.6,"Some good moments, some slow parts.",2025-02-24,71,neutral
1602,866,1,7.4,Stunning visuals and gripping story.,2024-08-16,193,positive
1603,954,3,8.1,Best film this year.,2023-02-19,88,positive
1604,696,42,9.9,Couldn't stop watching.,2024-08-10,158,positive
1605,19,12,4.2,"Too predictable, fell asleep halfway.",2024-04-21,127,negative
1606,199,4,9.7,Absolutely loved it!,2023-12-04,58,positive
1607,21,11,1.9,Weak plot and flat characters.,2024-02-01,119,negative
1608,460,4,8.7,Couldn't stop watching.,2023-05-20,90,positive
1609,240,35,9.1,Incredible performances all around.,2024-12-13,114,positive
1610,603,41,7.7,Best film this year.,2023-08-14,63,positive
1611,144,45,9.3,Couldn't stop watching.,2025-03-11,66,positive
1612,790,42,6.4,"Some good moments, some slow parts.",2025-02-15,20,neutral
1613,433,12,7.5,Absolutely loved it!,2023-05-12,171,positive
1614,847,8,9.5,A masterpiece of modern cinema.,2023-11-30,77,positive
1615,668,18,9.8,A masterpiece of modern cinema.,2023-12-25,3,positive
1616,150,44,8.2,Absolutely loved it!,2023-01-19,173,positive
1617,708,5,6.1,"It was okay, nothing special.",2024-05-21,26,neutral
1618,253,31,8.7,Emotional and thought-provoking.,2024-05-16,59,positive
1619,16,40,5.7,"It was okay, nothing special.",2024-12-23,77,neutral
1620,650,26,7.6,Stunning visuals and gripping story.,2023-06-26,14,positive
1621,316,3,7.5,Emotional and thought-provoking.,2025-03-18,76,positive
1622,10,19,7.1,Incredible performances all around.,2023-03-19,113,positive
1623,570,22,4.9,Overhyped and underdelivered.,2023-07-30,167,negative
1624,775,20,7.2,Best film this year.,2024-01-09,8,positive
1625,87,11,5.5,"It was okay, nothing special.",2023-06-13,135,neutral
1626,446,35,2.7,"Too predictable, fell asleep halfway.",2023-12-20,98,negative
1627,301,26,4.9,Comedy that wasn't funny at all.,2025-03-01,171,negative
1628,207,25,9.3,Incredible performances all around.,2023-02-05,145,positive
1629,290,34,5.8,"Some good moments, some slow parts.",2023-07-15,21,neutral
1630,906,38,3.6,Disappointing compared to the trailer.,2024-12-05,134,negative
1631,484,3,7.9,Absolutely loved it!,2024-06-11,120,positive
1632,904,4,6.4,Worth a watch on a lazy evening.,2024-12-15,58,neutral
1633,912,40,9.4,Stunning visuals and gripping story.,2024-07-05,199,positive
1634,237,6,9.1,Stunning visuals and gripping story.,2023-10-14,40,positive
1635,342,2,8.6,Incredible performances all around.,2023-09-01,36,positive
1636,793,17,6.2,Worth a watch on a lazy evening.,2024-10-03,184,neutral
1637,313,46,3.7,"Too predictable, fell asleep halfway.",2023-08-07,38,negative
1638,256,32,9.6,Couldn't stop watching.,2024-12-31,183,positive
1639,169,39,7.3,Incredible performances all around.,2023-05-22,78,positive
1640,971,1,5.1,Worth a watch on a lazy evening.,2024-12-02,157,neutral
1641,662,19,8.1,Couldn't stop watching.,2025-04-12,38,positive
1642,934,29,8.1,Best film this year.,2025-01-08,179,positive
1643,417,40,8.6,Stunning visuals and gripping story.,2023-03-27,109,positive
1644,755,38,7.8,Incredible performances all around.,2024-10-05,194,positive
1645,535,44,5.3,"Some good moments, some slow parts.",2024-07-27,12,neutral
1646,190,21,1.7,Comedy that wasn't funny at all.,2024-03-29,69,negative
1647,487,28,9.2,Absolutely loved it!,2023-11-01,37,positive
1648,273,7,9.1,Stunning visuals and gripping story.,2023-11-19,96,positive
1649,159,28,8.2,Best film this year.,2024-02-18,76,positive
1650,253,2,1.1,Weak plot and flat characters.,2023-11-09,118,negative
1651,922,26,4.9,Disappointing compared to the trailer.,2024-01-01,198,negative
1652,736,14,7.7,Emotional and thought-provoking.,2024-05-07,193,positive
1653,542,14,8.4,Stunning visuals and gripping story.,2025-03-23,184,positive
1654,618,15,9.2,A masterpiece of modern cinema.,2023-07-09,78,positive
1655,791,48,7.8,Stunning visuals and gripping story.,2024-06-06,79,positive
1656,802,45,9.5,Emotional and thought-provoking.,2024-05-18,163,positive
1657,423,7,9.2,Incredible performances all around.,2024-03-12,27,positive
1658,164,18,6.2,Worth a watch on a lazy evening.,2024-04-04,155,neutral
1659,581,39,3.6,Comedy that wasn't funny at all.,2023-03-17,149,negative
1660,320,45,2.6,Comedy that wasn't funny at all.,2023-05-05,45,negative
1661,868,30,9.9,Emotional and thought-provoking.,2023-01-11,75,positive
1662,935,3,8.4,Incredible performances all around.,2023-05-27,82,positive
1663,811,34,3.0,Not worth the subscription fee.,2024-06-17,18,negative
1664,31,25,2.1,Disappointing compared to the trailer.,2024-02-01,88,negative
1665,938,26,6.3,Worth a watch on a lazy evening.,2023-11-21,17,neutral
1666,953,12,7.8,Best film this year.,2025-03-21,32,positive
1667,515,2,6.0,"Some good moments, some slow parts.",2024-04-20,196,neutral
1668,496,1,9.8,Stunning visuals and gripping story.,2023-05-22,4,positive
1669,907,48,7.7,Stunning visuals and gripping story.,2023-05-09,125,positive
1670,32,26,7.7,Couldn't stop watching.,2023-03-15,53,positive
1671,832,31,8.0,Stunning visuals and gripping story.,2024-12-07,35,positive
1672,960,13,9.6,Best film this year.,2024-10-27,17,positive
1673,167,38,2.2,Comedy that wasn't funny at all.,2025-03-29,144,negative
1674,832,27,8.7,A masterpiece of modern cinema.,2024-09-09,93,positive
1675,142,19,5.1,"It was okay, nothing special.",2023-02-28,71,neutral
1676,848,21,6.5,"It was okay, nothing special.",2025-01-20,102,neutral
