activity_id,viewer_id,movie_id,watch_date,watch_year,watch_month,watch_duration_min,completion_pct,device
2400,803,7,2025-01-30,2025,1,103.7,79.8,Smart TV
2401,41,43,2024-08-03,2024,8,37.2,37.6,Mobile
2402,346,40,2025-01-06,2025,1,83.5,58.0,Tablet
2403,247,15,2023-08-14,2023,8,87.4,76.7,Desktop
2404,770,18,2024-07-19,2024,7,79.3,62.9,Smart TV
2405,156,2,2024-07-20,2024,7,93.1,75.1,Smart TV
2406,176,25,2023-07-28,2023,7,106.0,73.1,Mobile
2407,978,11,2023-04-04,2023,4,98.3,74.5,Desktop
2408,998,18,2025-04-08,2025,4,88.6,70.3,Mobile
2409,253,27,2023-08-15,2023,8,54.7,64.4,Smart TV
2410,940,15,2023-10-14,2023,10,49.7,43.6,Smart TV
2411,688,20,2024-03-21,2024,3,56.3,64.0,Tablet
2412,457,14,2023-08-26,2023,8,63.3,42.8,Mobile
2413,419,46,2024-03-30,2024,3,61.6,70.0,Tablet
2414,872,40,2025-02-07,2025,2,92.9,64.5,Desktop
2415,784,18,2023-07-30,2023,7,111.0,88.1,Tablet
2416,448,34,2023-12-17,2023,12,71.9,60.9,Tablet
2417,520,40,2024-02-02,2024,2,124.0,86.1,Desktop
2418,211,24,2023-05-28,2023,5,80.5,80.5,Desktop
2419,858,45,2024-11-30,2024,11,72.0,64.3,Tablet
2420,213,14,2023-11-18,2023,11,93.1,62.9,Laptop
2421,255,46,2023-10-25,2023,10,47.5,54.0,Tablet
2422,984,2,2024-12-03,2024,12,113.1,91.2,Smart TV
2423,661,45,2023-03-08,2023,3,76.7,68.5,Mobile
2424,399,37,2023-12-20,2023,12,80.3,63.2,Mobile
2425,503,28,2025-01-11,2025,1,91.9,68.1,Tablet
2426,92,28,2023-09-19,2023,9,84.5,62.6,Laptop
2427,376,17,2024-05-05,2024,5,58.4,48.7,Smart TV
2428,875,38,2024-10-22,2024,10,87.7,71.9,Desktop
2429,830,13,2023-02-07,2023,2,47.9,53.2,Smart TV
2430,93,46,2023-06-12,2023,6,59.8,68.0,Mobile
2431,257,6,2024-06-21,2024,6,104.7,91.0,Tablet
2432,153,19,2023-05-26,2023,5,102.7,87.0,Laptop
2433,892,12,2023-08-23,2023,8,79.3,66.1,Smart TV
2434,534,5,2023-08-26,2023,8,63.5,64.8,Desktop
2435,671,48,2023-06-30,2023,6,71.6,58.7,Tablet
2436,965,28,2023-06-21,2023,6,74.2,55.0,Smart TV
2437,618,46,2023-03-20,2023,3,31.0,35.2,Smart TV
2438,547,8,2025-03-08,2025,3,66.7,71.0,Smart TV
2439,157,35,2023-07-11,2023,7,19.0,20.9,Smart TV
2440,785,18,2024-06-09,2024,6,107.1,85.0,Desktop
2441,517,4,2024-02-08,2024,2,51.1,46.5,Mobile
2442,481,10,2023-05-16,2023,5,56.6,55.5,Desktop
2443,855,24,2024-08-10,2024,8,83.8,83.8,Tablet
2444,252,30,2023-06-29,2023,6,92.1,80.8,Smart TV
2445,166,41,2024-09-12,2024,9,97.5,82.6,Mobile
2446,387,9,2023-01-01,2023,1,75.0,58.6,Desktop
2447,819,32,2024-11-24,2024,11,115.6,82.6,Desktop
2448,555,47,2024-02-18,2024,2,104.3,88.4,Tablet
2449,986,42,2024-06-16,2024,6,69.2,62.9,Desktop
2450,592,46,2025-02-06,2025,2,41.1,46.7,Tablet
2451,171,33,2024-05-26,2024,5,52.4,45.6,Mobile
2452,212,5,2024-09-06,2024,9,74.0,75.5,Mobile
2453,619,27,2024-01-27,2024,1,45.6,53.7,Laptop
2454,499,13,2025-02-07,2025,2,51.0,56.7,Smart TV
2455,461,38,2025-03-20,2025,3,101.0,82.8,Smart TV
2456,665,20,2024-02-10,2024,2,20.3,23.1,Smart TV
2457,926,29,2023-09-16,2023,9,78.7,70.3,Tablet
2458,730,30,2024-01-16,2024,1,100.4,88.1,Tablet
2459,134,27,2023-02-22,2023,2,33.2,39.1,Mobile
2460,303,24,2023-02-24,2023,2,62.7,62.7,Tablet
2461,909,42,2024-03-19,2024,3,44.2,40.2,Laptop
2462,364,33,2024-07-18,2024,7,80.3,69.8,Tablet
2463,70,23,2023-12-06,2023,12,57.9,51.7,Desktop
2464,170,1,2023-04-14,2023,4,56.0,47.5,Desktop
2465,277,4,2023-01-26,2023,1,78.7,71.5,Desktop
2466,381,2,2024-04-04,2024,4,81.6,65.8,Desktop
2467,472,23,2024-09-28,2024,9,68.5,61.2,Laptop
2468,53,34,2024-08-22,2024,8,53.5,45.3,Tablet
2469,777,32,2024-03-19,2024,3,116.2,83.0,Mobile
2470,683,36,2025-01-16,2025,1,103.8,82.4,Desktop
2471,69,10,2025-04-24,2025,4,65.6,64.3,Tablet
2472,750,47,2024-10-12,2024,10,67.6,57.3,Smart TV
2473,781,13,2023-04-06,2023,4,43.4,48.2,Smart TV
2474,43,3,2023-11-07,2023,11,39.6,27.9,Smart TV
2475,200,27,2024-08-05,2024,8,62.1,73.1,Smart TV
2476,438,36,2024-08-04,2024,8,71.1,56.4,Smart TV
2477,1,5,2023-06-17,2023,6,46.6,47.6,Tablet
2478,806,5,2023-08-13,2023,8,86.5,88.3,Tablet
2479,117,6,2024-11-16,2024,11,79.2,68.9,Laptop
2480,632,47,2024-01-17,2024,1,102.2,86.6,Laptop
2481,591,36,2024-07-15,2024,7,111.5,88.5,Laptop
2482,647,43,2023-12-01,2023,12,71.6,72.3,Desktop
2483,533,44,2023-10-13,2023,10,127.0,84.7,Smart TV
2484,232,2,2024-03-20,2024,3,86.9,70.1,Laptop
2485,963,33,2023-11-04,2023,11,81.5,70.9,Tablet
2486,53,38,2023-11-04,2023,11,103.2,84.6,Laptop
2487,110,10,2024-07-22,2024,7,55.2,54.1,Smart TV
2488,902,16,2024-04-20,2024,4,87.5,89.3,Mobile
2489,715,35,2024-06-01,2024,6,63.8,70.1,Tablet
2490,581,22,2023-11-03,2023,11,50.6,40.5,Smart TV
2491,639,31,2024-11-09,2024,11,37.1,38.6,Laptop
2492,949,4,2024-03-22,2024,3,72.5,65.9,Tablet
2493,158,27,2024-04-29,2024,4,43.8,51.5,Laptop
2494,122,20,2023-08-30,2023,8,81.6,92.7,Tablet
2495,603,14,2024-02-20,2024,2,99.6,67.3,Smart TV
2496,294,16,2024-09-17,2024,9,83.0,84.7,Laptop
2497,164,39,2023-12-01,2023,12,70.1,76.2,Mobile
2498,85,6,2025-03-26,2025,3,94.2,81.9,Smart TV
2499,554,28,2024-05-19,2024,5,120.0,88.9,Smart TV
2500,53,1,2024-04-27,2024,4,59.5,50.4,Smart TV
2501,299,24,2024-11-26,2024,11,79.7,79.7,Laptop
2502,683,37,2023-03-31,2023,3,43.8,34.5,Laptop
2503,339,7,2023-02-09,2023,2,127.3,97.9,Mobile
2504,41,40,2023-01-01,2023,1,123.0,85.4,Smart TV
2505,809,11,2024-02-05,2024,2,112.9,85.5,Tablet
2506,111,18,2024-08-30,2024,8,74.2,58.9,Desktop
2507,74,40,2023-10-19,2023,10,67.4,46.8,Tablet
2508,621,17,2023-06-11,2023,6,93.4,77.8,Desktop
2509,99,32,2024-09-13,2024,9,75.7,54.1,Laptop
2510,33,26,2023-12-13,2023,12,91.4,78.8,Tablet
2511,830,29,2024-01-03,2024,1,103.5,92.4,Laptop
2512,301,42,2024-12-23,2024,12,93.6,85.1,Tablet
2513,827,16,2025-03-24,2025,3,93.8,95.7,Laptop
2514,683,21,2023-08-04,2023,8,64.3,55.4,Smart TV
2515,721,10,2023-02-07,2023,2,41.1,40.3,Desktop
2516,897,8,2023-06-01,2023,6,54.0,57.4,Smart TV
2517,741,5,2023-10-17,2023,10,66.2,67.6,Desktop
2518,245,46,2024-05-08,2024,5,32.6,37.1,Desktop
2519,747,38,2023-11-06,2023,11,111.4,91.3,Smart TV
2520,918,31,2024-11-02,2024,11,32.0,33.3,Smart TV
2521,401,13,2023-12-20,2023,12,23.6,26.2,Laptop
2522,399,12,2025-04-12,2025,4,85.1,70.9,Tablet
2523,803,46,2023-11-28,2023,11,65.1,74.0,Tablet
2524,675,21,2025-02-08,2025,2,86.2,74.3,Smart TV
2525,8,11,2023-09-14,2023,9,87.8,66.5,Tablet
2526,897,22,2023-06-01,2023,6,43.5,34.8,Smart TV
2527,246,33,2024-09-10,2024,9,81.4,70.8,Laptop
2528,930,13,2025-01-08,2025,1,24.7,27.4,Mobile
2529,647,24,2024-12-29,2024,12,62.2,62.2,Desktop
2530,382,22,2023-01-03,2023,1,54.1,43.3,Desktop
2531,207,14,2023-06-01,2023,6,91.2,61.6,Desktop
2532,281,34,2024-02-05,2024,2,104.4,88.5,Desktop
2533,628,40,2023-07-21,2023,7,97.3,67.6,Mobile
2534,466,47,2024-08-28,2024,8,86.5,73.3,Desktop
2535,774,30,2023-02-15,2023,2,66.7,58.5,Mobile
2536,418,38,2024-10-04,2024,10,114.1,93.5,Mobile
2537,486,27,2024-04-19,2024,4,54.7,64.3,Smart TV
2538,946,21,2024-08-28,2024,8,62.6,54.0,Laptop
2539,308,42,2023-02-09,2023,2,93.7,85.2,Desktop
2540,261,26,2023-09-29,2023,9,28.7,24.7,Smart TV
2541,42,15,2025-04-21,2025,4,77.9,68.3,Tablet
2542,3,28,2023-02-18,2023,2,125.5,93.0,Laptop
2543,549,35,2024-03-02,2024,3,70.3,77.2,Laptop
2544,788,39,2024-11-10,2024,11,82.6,89.8,Smart TV
2545,547,43,2024-07-19,2024,7,58.1,58.7,Mobile
2546,876,16,2024-02-03,2024,2,72.5,74.0,Laptop
2547,182,35,2024-11-02,2024,11,61.4,67.5,Mobile
2548,337,42,2023-09-09,2023,9,101.2,92.0,Mobile
2549,102,9,2025-02-06,2025,2,104.6,81.7,Smart TV
2550,674,19,2024-11-18,2024,11,66.8,56.6,Smart TV
2551,928,28,2023-07-28,2023,7,110.2,81.6,Laptop
2552,100,49,2023-10-23,2023,10,75.1,60.1,Desktop
2553,709,36,2024-10-16,2024,10,49.0,38.9,Smart TV
2554,895,8,2023-01-04,2023,1,29.3,31.2,Laptop
2555,989,12,2023-04-27,2023,4,99.7,83.1,Laptop
2556,125,33,2025-02-23,2025,2,98.8,85.9,Desktop
2557,477,33,2023-05-06,2023,5,80.5,70.0,Desktop
2558,285,6,2023-12-31,2023,12,96.7,84.1,Laptop
2559,181,25,2025-04-05,2025,4,74.5,51.4,Laptop
2560,743,2,2024-09-27,2024,9,105.0,84.7,Mobile
2561,65,11,2023-05-30,2023,5,82.1,62.2,Desktop
2562,835,45,2024-07-01,2024,7,58.0,51.8,Laptop
2563,31,22,2024-02-03,2024,2,105.2,84.2,Tablet
2564,107,33,2025-03-05,2025,3,97.8,85.0,Smart TV
2565,172,13,2024-09-27,2024,9,64.5,71.7,Mobile
2566,1000,48,2023-08-21,2023,8,104.8,85.9,Tablet
2567,571,30,2024-02-01,2024,2,69.4,60.9,Laptop
2568,204,3,2023-02-07,2023,2,97.3,68.5,Mobile
2569,585,23,2023-01-18,2023,1,107.7,96.2,Laptop
2570,665,22,2024-03-01,2024,3,103.0,82.4,Mobile
2571,993,21,2024-04-19,2024,4,47.7,41.1,Mobile
2572,609,34,2024-07-28,2024,7,98.1,83.1,Desktop
2573,140,31,2024-05-21,2024,5,70.8,73.7,Desktop
2574,744,49,2023-12-15,2023,12,56.2,45.0,Mobile
2575,806,41,2023-11-21,2023,11,65.8,55.8,Desktop
2576,842,28,2023-10-28,2023,10,46.2,34.2,Mobile
2577,57,20,2024-11-11,2024,11,33.8,38.4,Laptop
2578,836,25,2023-06-06,2023,6,84.4,58.2,Tablet
2579,77,34,2024-01-08,2024,1,47.0,39.8,Laptop
2580,757,20,2024-02-21,2024,2,77.7,88.3,Laptop
2581,190,46,2023-04-06,2023,4,72.3,82.2,Desktop
2582,614,7,2024-01-07,2024,1,57.6,44.3,Laptop
2583,787,22,2023-11-22,2023,11,110.5,88.4,Smart TV
2584,591,14,2024-08-19,2024,8,125.1,84.5,Smart TV
2585,51,18,2023-11-15,2023,11,108.6,86.2,Desktop
2586,773,35,2023-03-23,2023,3,56.3,61.9,Desktop
2587,892,45,2024-07-13,2024,7,66.4,59.3,Desktop
2588,674,20,2023-04-13,2023,4,62.1,70.6,Mobile
2589,320,27,2023-04-06,2023,4,40.6,47.8,Mobile
2590,141,5,2023-04-07,2023,4,62.2,63.5,Mobile
2591,913,31,2023-02-13,2023,2,66.6,69.4,Laptop
2592,416,35,2023-04-20,2023,4,57.9,63.6,Desktop
2593,917,16,2023-03-25,2023,3,60.5,61.7,Smart TV
2594,665,37,2024-12-18,2024,12,111.0,87.4,Mobile
2595,482,14,2025-01-16,2025,1,119.4,80.7,Smart TV
2596,756,44,2024-06-05,2024,6,82.8,55.2,Tablet
2597,6,44,2024-06-19,2024,6,131.7,87.8,Desktop
2598,814,47,2025-03-05,2025,3,101.7,86.2,Tablet
2599,561,16,2023-03-02,2023,3,66.0,67.3,Desktop
2600,683,25,2023-07-17,2023,7,124.0,85.5,Laptop
2601,353,9,2024-02-19,2024,2,120.8,94.4,Tablet
2602,933,38,2023-10-22,2023,10,70.0,57.4,Desktop
2603,877,8,2024-12-24,2024,12,61.9,65.9,Tablet
2604,2,8,2024-02-20,2024,2,66.1,70.3,Smart TV
2605,591,12,2025-04-13,2025,4,93.2,77.7,Mobile
2606,991,43,2023-09-12,2023,9,45.7,46.2,Mobile
2607,237,16,2025-02-01,2025,2,34.9,35.6,Mobile
2608,701,26,2023-05-17,2023,5,108.5,93.5,Laptop
2609,983,8,2024-08-11,2024,8,41.4,44.0,Mobile
2610,850,45,2023-01-15,2023,1,74.4,66.4,Laptop
2611,212,29,2023-05-28,2023,5,53.3,47.6,Mobile
2612,890,24,2023-11-29,2023,11,94.8,94.8,Tablet
2613,676,34,2024-11-27,2024,11,68.2,57.8,Smart TV
2614,879,41,2023-05-30,2023,5,62.3,52.8,Laptop
2615,193,43,2024-11-09,2024,11,54.9,55.5,Tablet
2616,972,18,2024-03-23,2024,3,45.4,36.0,Mobile
2617,444,30,2023-06-12,2023,6,43.2,37.9,Mobile
2618,767,30,2024-06-20,2024,6,67.0,58.8,Tablet
2619,114,19,2023-05-25,2023,5,68.9,58.4,Smart TV
2620,437,1,2024-04-29,2024,4,99.0,83.9,Desktop
2621,67,38,2024-04-10,2024,4,76.2,62.5,Smart TV
2622,461,13,2024-12-05,2024,12,67.9,75.4,Tablet
2623,277,11,2024-05-06,2024,5,71.1,53.9,Smart TV
2624,18,16,2024-10-22,2024,10,68.9,70.3,Smart TV
2625,972,36,2024-06-05,2024,6,98.0,77.8,Smart TV
2626,113,18,2025-01-08,2025,1,80.5,63.9,Laptop
2627,707,7,2023-10-06,2023,10,113.2,87.1,Desktop
2628,819,20,2025-02-03,2025,2,27.2,30.9,Mobile
2629,248,19,2023-09-16,2023,9,100.2,84.9,Desktop
2630,877,40,2024-08-11,2024,8,121.7,84.5,Desktop
2631,944,12,2024-10-04,2024,10,85.0,70.8,Desktop
2632,4,10,2023-01-21,2023,1,62.5,61.3,Desktop
2633,430,37,2023-12-16,2023,12,29.0,22.8,Smart TV
2634,192,7,2025-01-20,2025,1,77.9,59.9,Tablet
2635,258,45,2025-04-03,2025,4,64.5,57.6,Smart TV
2636,644,26,2024-11-16,2024,11,100.0,86.2,Desktop
2637,579,37,2024-01-01,2024,1,53.8,42.4,Tablet
2638,640,13,2023-09-08,2023,9,68.8,76.5,Laptop
2639,483,49,2023-09-04,2023,9,90.8,72.6,Tablet
2640,234,28,2024-07-29,2024,7,39.4,29.2,Mobile
2641,106,37,2023-05-21,2023,5,69.5,54.7,Mobile
2642,210,30,2024-02-27,2024,2,82.9,72.7,Mobile
2643,106,44,2024-07-15,2024,7,101.8,67.9,Smart TV
2644,227,48,2023-08-08,2023,8,65.5,53.7,Mobile
2645,38,17,2023-01-12,2023,1,108.1,90.1,Tablet
2646,124,18,2024-10-20,2024,10,94.9,75.3,Tablet
2647,915,14,2023-04-06,2023,4,91.9,62.1,Smart TV
2648,627,8,2023-04-06,2023,4,68.2,72.6,Desktop
2649,765,41,2025-02-18,2025,2,65.4,55.4,Tablet
2650,706,18,2024-07-08,2024,7,62.4,49.5,Mobile
2651,949,32,2025-04-16,2025,4,135.8,97.0,Tablet
2652,909,22,2023-04-13,2023,4,51.9,41.5,Desktop
2653,235,37,2023-10-12,2023,10,26.3,20.7,Laptop
2654,958,23,2025-02-10,2025,2,76.7,68.5,Smart TV
2655,28,48,2023-04-10,2023,4,116.1,95.2,Desktop
2656,22,43,2023-10-09,2023,10,51.1,51.6,Smart TV
2657,240,48,2023-02-16,2023,2,99.7,81.7,Smart TV
2658,848,14,2023-07-22,2023,7,68.5,46.3,Tablet
2659,63,43,2024-04-05,2024,4,53.8,54.3,Smart TV
2660,33,8,2025-01-13,2025,1,41.0,43.6,Laptop
2661,855,44,2024-03-18,2024,3,72.5,48.3,Mobile
2662,854,11,2024-04-30,2024,4,84.9,64.3,Smart TV
2663,384,3,2024-06-29,2024,6,71.3,50.2,Tablet
2664,112,6,2025-02-21,2025,2,55.9,48.6,Mobile
2665,158,27,2023-04-22,2023,4,58.0,68.2,Smart TV
2666,273,46,2024-06-16,2024,6,68.9,78.3,Desktop
2667,973,38,2024-08-22,2024,8,116.8,95.7,Tablet
2668,162,39,2024-06-29,2024,6,40.8,44.4,Tablet
2669,436,12,2024-09-17,2024,9,103.2,86.0,Tablet
2670,286,21,2023-09-24,2023,9,88.3,76.1,Mobile
2671,201,26,2023-10-30,2023,10,74.5,64.2,Desktop
2672,477,6,2024-08-18,2024,8,51.2,44.5,Smart TV
2673,923,4,2023-08-24,2023,8,90.1,81.9,Desktop
2674,973,8,2024-07-27,2024,7,75.4,80.2,Desktop
2675,730,48,2025-04-16,2025,4,56.7,46.5,Desktop
2676,185,35,2023-08-26,2023,8,41.9,46.0,Mobile
2677,521,39,2024-07-10,2024,7,42.4,46.1,Desktop
2678,86,22,2024-06-21,2024,6,91.1,72.9,Laptop
2679,268,22,2024-07-16,2024,7,58.2,46.6,Smart TV
2680,46,28,2024-05-17,2024,5,116.9,86.6,Smart TV
2681,144,15,2024-12-16,2024,12,88.3,77.5,Desktop
2682,152,40,2024-03-28,2024,3,56.6,39.3,Desktop
2683,83,48,2025-02-17,2025,2,74.3,60.9,Smart TV
2684,698,18,2023-12-12,2023,12,41.0,32.5,Mobile
2685,799,2,2025-03-04,2025,3,97.7,78.8,Mobile
2686,884,47,2023-02-01,2023,2,48.3,40.9,Smart TV
2687,776,48,2025-04-07,2025,4,94.7,77.6,Mobile
2688,85,45,2023-07-14,2023,7,78.4,70.0,Mobile
2689,450,35,2024-10-25,2024,10,65.9,72.4,Desktop
2690,27,47,2023-06-03,2023,6,113.6,96.3,Laptop
2691,389,44,2023-04-28,2023,4,126.5,84.3,Desktop
2692,662,19,2025-02-09,2025,2,69.6,59.0,Smart TV
2693,88,35,2025-04-12,2025,4,60.8,66.8,Desktop
2694,489,19,2024-05-17,2024,5,85.1,72.1,Mobile
2695,155,12,2025-04-24,2025,4,99.6,83.0,Desktop
2696,637,3,2023-11-18,2023,11,91.4,64.4,Mobile
2697,520,28,2024-04-23,2024,4,42.8,31.7,Desktop
2698,51,1,2024-11-08,2024,11,67.1,56.9,Smart TV
2699,387,23,2024-10-13,2024,10,69.6,62.1,Laptop
2700,742,34,2023-10-09,2023,10,85.5,72.5,Tablet
2701,387,37,2023-05-06,2023,5,69.8,55.0,Smart TV
2702,817,18,2024-06-07,2024,6,68.5,54.4,Laptop
2703,379,43,2023-02-20,2023,2,63.0,63.6,Smart TV
2704,804,37,2024-01-20,2024,1,103.6,81.6,Desktop
2705,732,3,2024-10-02,2024,10,98.5,69.4,Tablet
2706,213,16,2024-02-25,2024,2,74.5,76.0,Desktop
2707,572,30,2024-09-24,2024,9,71.8,63.0,Mobile
2708,791,40,2025-03-08,2025,3,111.6,77.5,Desktop
2709,190,9,2023-03-08,2023,3,48.4,37.8,Mobile
2710,951,8,2024-02-06,2024,2,57.3,61.0,Desktop
2711,938,34,2025-01-26,2025,1,29.6,25.1,Laptop
2712,986,42,2023-07-01,2023,7,80.7,73.4,Tablet
2713,511,16,2024-06-12,2024,6,50.7,51.7,Smart TV
2714,542,42,2023-03-07,2023,3,72.2,65.6,Smart TV
2715,159,44,2023-03-09,2023,3,70.7,47.1,Tablet
2716,634,44,2023-10-30,2023,10,122.1,81.4,Desktop
2717,586,42,2024-11-16,2024,11,86.8,78.9,Laptop
2718,418,20,2023-06-12,2023,6,68.6,78.0,Smart TV
2719,378,47,2025-01-12,2025,1,102.0,86.4,Tablet
2720,220,7,2023-11-14,2023,11,121.0,93.1,Laptop
2721,85,30,2023-02-11,2023,2,97.4,85.4,Laptop
2722,969,41,2024-02-04,2024,2,57.2,48.5,Laptop
2723,776,19,2023-02-13,2023,2,60.3,51.1,Smart TV
2724,739,44,2024-01-13,2024,1,93.0,62.0,Smart TV
2725,301,13,2025-01-16,2025,1,30.1,33.4,Tablet
2726,316,27,2025-03-22,2025,3,41.7,49.1,Desktop
2727,984,34,2024-06-01,2024,6,106.2,90.0,Mobile
2728,791,15,2025-01-18,2025,1,49.9,43.8,Smart TV
2729,570,45,2024-05-27,2024,5,80.5,71.9,Laptop
2730,340,47,2023-05-18,2023,5,81.7,69.2,Mobile
2731,690,45,2023-12-15,2023,12,38.1,34.0,Mobile
2732,874,19,2023-09-02,2023,9,62.1,52.6,Smart TV
2733,214,49,2025-04-23,2025,4,78.8,63.0,Desktop
2734,264,38,2023-11-19,2023,11,107.6,88.2,Mobile
2735,405,47,2023-08-16,2023,8,100.1,84.8,Mobile
2736,93,7,2024-12-29,2024,12,98.7,75.9,Desktop
2737,478,47,2025-03-17,2025,3,53.6,45.4,Mobile
2738,622,13,2023-09-04,2023,9,58.7,65.2,Smart TV
2739,505,14,2023-05-18,2023,5,97.5,65.9,Laptop
2740,232,3,2024-02-21,2024,2,123.3,86.8,Mobile
2741,980,6,2025-02-07,2025,2,87.9,76.4,Desktop
2742,509,49,2023-12-02,2023,12,121.0,96.8,Mobile
2743,473,33,2024-02-21,2024,2,96.1,83.6,Desktop
2744,914,1,2023-01-11,2023,1,105.8,89.7,Smart TV
2745,841,2,2025-04-10,2025,4,40.2,32.4,Mobile
2746,343,27,2023-04-25,2023,4,64.0,75.3,Desktop
2747,947,1,2023-09-08,2023,9,94.2,79.8,Laptop
2748,484,41,2024-12-20,2024,12,83.7,70.9,Laptop
2749,843,39,2023-05-03,2023,5,73.7,80.1,Mobile
2750,904,40,2024-11-27,2024,11,76.8,53.3,Laptop
2751,625,23,2023-05-18,2023,5,98.9,88.3,Mobile
2752,319,39,2023-03-14,2023,3,71.2,77.4,Desktop
2753,294,7,2024-07-06,2024,7,76.7,59.0,Smart TV
2754,407,34,2024-05-03,2024,5,73.4,62.2,Mobile
2755,601,9,2025-02-13,2025,2,125.6,98.1,Smart TV
2756,175,47,2023-06-11,2023,6,108.1,91.6,Desktop
2757,617,33,2023-06-01,2023,6,45.5,39.6,Tablet
2758,282,22,2023-12-12,2023,12,83.2,66.6,Mobile
2759,262,3,2024-12-13,2024,12,116.9,82.3,Laptop
2760,134,34,2024-07-02,2024,7,77.9,66.0,Mobile
2761,850,24,2024-10-07,2024,10,30.5,30.5,Laptop
2762,244,32,2024-02-09,2024,2,94.1,67.2,Mobile
2763,532,45,2023-04-09,2023,4,50.0,44.6,Smart TV
2764,437,2,2023-02-13,2023,2,113.8,91.8,Mobile
2765,533,14,2024-01-05,2024,1,96.3,65.1,Desktop
2766,91,49,2023-01-28,2023,1,81.0,64.8,Tablet
2767,75,21,2025-02-02,2025,2,61.8,53.3,Smart TV
2768,787,14,2023-09-18,2023,9,131.6,88.9,Laptop
2769,54,28,2024-06-05,2024,6,99.2,73.5,Tablet
2770,586,7,2024-05-12,2024,5,100.2,77.1,Tablet
2771,435,49,2024-07-28,2024,7,97.4,77.9,Smart TV
2772,637,14,2024-06-21,2024,6,127.0,85.8,Laptop
2773,768,3,2023-04-29,2023,4,78.8,55.5,Desktop
2774,6,34,2024-04-03,2024,4,98.8,83.7,Laptop
2775,306,16,2024-05-03,2024,5,85.5,87.2,Desktop
2776,755,34,2023-05-20,2023,5,77.9,66.0,Smart TV
2777,240,42,2024-01-19,2024,1,84.2,76.5,Mobile
2778,55,7,2024-11-14,2024,11,83.1,63.9,Mobile
2779,621,4,2024-06-03,2024,6,70.2,63.8,Desktop
2780,595,46,2023-03-08,2023,3,42.9,48.8,Smart TV
2781,958,2,2025-01-01,2025,1,121.0,97.6,Laptop
2782,597,11,2024-02-17,2024,2,109.2,82.7,Desktop
2783,639,41,2024-03-06,2024,3,98.1,83.1,Desktop
2784,828,25,2025-03-10,2025,3,113.7,78.4,Desktop
2785,658,39,2025-02-16,2025,2,63.9,69.5,Tablet
2786,92,34,2023-10-30,2023,10,56.0,47.5,Laptop
2787,594,25,2024-10-14,2024,10,134.0,92.4,Smart TV
2788,151,22,2024-08-01,2024,8,53.9,43.1,Mobile
2789,791,33,2023-11-14,2023,11,85.6,74.4,Smart TV
2790,977,12,2023-07-14,2023,7,52.4,43.7,Smart TV
2791,302,10,2025-03-05,2025,3,95.8,93.9,Tablet
2792,578,36,2023-02-26,2023,2,83.3,66.1,Mobile
2793,572,31,2023-06-08,2023,6,62.9,65.5,Mobile
2794,469,49,2024-03-03,2024,3,117.8,94.2,Mobile
2795,658,29,2023-06-28,2023,6,92.3,82.4,Laptop
2796,576,47,2023-08-22,2023,8,85.0,72.0,Smart TV
2797,334,43,2024-11-09,2024,11,75.2,76.0,Laptop
2798,666,16,2024-06-16,2024,6,45.9,46.8,Desktop
2799,776,2,2025-04-18,2025,4,118.0,95.2,Mobile
2800,919,23,2024-02-22,2024,2,99.0,88.4,Mobile
2801,146,45,2024-08-02,2024,8,85.5,76.3,Laptop
2802,31,36,2025-04-03,2025,4,109.0,86.5,Smart TV
2803,416,38,2025-02-20,2025,2,77.1,63.2,Smart TV
2804,445,43,2023-09-30,2023,9,41.6,42.0,Desktop
2805,392,37,2024-01-23,2024,1,79.1,62.3,Mobile
2806,946,14,2023-01-16,2023,1,109.5,74.0,Tablet
2807,101,44,2025-04-30,2025,4,119.5,79.7,Smart TV
2808,785,13,2025-04-06,2025,4,56.5,62.8,Mobile
2809,258,13,2025-03-06,2025,3,55.4,61.5,Smart TV
2810,602,20,2024-06-05,2024,6,69.9,79.4,Mobile
2811,853,11,2024-05-04,2024,5,108.9,82.5,Mobile
2812,7,43,2024-06-10,2024,6,66.8,67.5,Tablet
2813,930,25,2023-03-06,2023,3,143.0,98.6,Mobile
2814,854,49,2024-02-01,2024,2,89.0,71.2,Mobile
2815,84,43,2023-07-17,2023,7,84.2,85.1,Laptop
2816,844,2,2023-02-19,2023,2,114.0,91.9,Tablet
2817,541,4,2024-09-18,2024,9,85.9,78.1,Mobile
2818,301,41,2024-09-13,2024,9,46.6,39.5,Laptop
2819,56,30,2024-02-22,2024,2,95.1,83.4,Desktop
2820,201,38,2024-03-29,2024,3,94.9,77.8,Smart TV
2821,52,47,2024-01-13,2024,1,63.6,53.9,Laptop
2822,277,2,2024-05-22,2024,5,84.2,67.9,Desktop
2823,289,26,2023-06-16,2023,6,43.4,37.4,Tablet
2824,907,9,2025-01-13,2025,1,84.2,65.8,Tablet
2825,688,9,2024-09-02,2024,9,59.8,46.7,Mobile
2826,569,6,2025-02-02,2025,2,100.7,87.6,Tablet
2827,945,25,2023-02-18,2023,2,138.3,95.4,Desktop
2828,717,39,2023-03-10,2023,3,43.7,47.5,Tablet
2829,960,34,2024-11-21,2024,11,85.8,72.7,Mobile
2830,994,13,2023-07-23,2023,7,41.0,45.5,Smart TV
2831,978,21,2024-01-02,2024,1,94.0,81.0,Smart TV
